,name,category,latitude,longitude,rating,reviews,photo,street_view
0,Lovina Beach,Beach,-8.161141,115.02435659999999,4.4,766.0,https://lh5.googleusercontent.com/p/AF1QipOjQxva6Q7v612r8cPwupvpHid-mmSEQLx9q8uC=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP_7bpEl6nV4QkdgIdeLTTyefWYpx1ltqa8MYXu=w1600-h1000-k-no
1,Biaung Beach,Beach,-8.6526837,115.2704193,4.2,515.0,https://lh5.googleusercontent.com/p/AF1QipN0uWOU6CS6znkgKNmXseSsIYwevA0yv9y7WiVn=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN0uWOU6CS6znkgKNmXseSsIYwevA0yv9y7WiVn=w1600-h1000-k-no
2,Pantai Segara Ayu,Beach,-8.6824631,115.2643001,4.5,1727.0,https://lh5.googleusercontent.com/p/AF1QipPP-MV7qIEUvPqOoUqOgc2j8gI_MvxuHKSVUAAA=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPP-MV7qIEUvPqOoUqOgc2j8gI_MvxuHKSVUAAA=w1600-h1000-k-no
3,Sanur,Beach,-8.7071782,115.2626236,4.5,4395.0,https://lh5.googleusercontent.com/p/AF1QipM5xr9iag9T2d-Q5kQqjYltNL5QW8TOVlVi4Q7v=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM5xr9iag9T2d-Q5kQqjYltNL5QW8TOVlVi4Q7v=w1600-h1000-k-no
4,Werdhapura Beach,Beach,-8.6913754,115.26653999999999,4.3,173.0,https://lh5.googleusercontent.com/p/AF1QipO-hmRSJd2fLFboLnOKgHUAtNLZU8WJN6fuqVcU=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO-hmRSJd2fLFboLnOKgHUAtNLZU8WJN6fuqVcU=w1600-h1000-k-no
5,Sindhu,Beach,-8.684166699999999,115.26444440000002,4.6,745.0,https://lh5.googleusercontent.com/p/AF1QipOZkgrLMfFrQGKba6GVZg7N29WMhT4Ih24hQpPe=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOZkgrLMfFrQGKba6GVZg7N29WMhT4Ih24hQpPe=w1600-h1000-k-no
6,Warung Citra seagara beach (Sanur),Beach,-8.682652599999999,115.2640596,4.3,285.0,https://lh5.googleusercontent.com/p/AF1QipPU8qEACQF9TTnzbU3B_q2iqqBMNBa6Etuhmvae=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPU8qEACQF9TTnzbU3B_q2iqqBMNBa6Etuhmvae=w1600-h1000-k-no
7,Padang Galak Beach,Tourist attraction,-8.658190600000001,115.26538000000001,4.3,3.0,https://lh5.googleusercontent.com/p/AF1QipO0Wtloz6Q9YfjQs7CVj2ZOclmEOduCeE1iOHc=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO0Wtloz6Q9YfjQs7CVj2ZOclmEOduCeE1iOHc=w1600-h1000-k-no
8,Pantai Padang Galak,Public beach,-8.6611382,115.26330060000001,4.6,133.0,https://lh5.googleusercontent.com/p/AF1QipMhMrLX6VlsEzPNRfw2GH0v7XQ9CKSnQ1ncld2A=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMhMrLX6VlsEzPNRfw2GH0v7XQ9CKSnQ1ncld2A=w1600-h1000-k-no
9,Jalasena Beach Park,Park,-8.6827577,115.20397659999998,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wjzzq1iMkG5sXavMSN7oYg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=277.16534&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wjzzq1iMkG5sXavMSN7oYg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=277.16534&pitch=0&thumbfov=100
10,Double Six Beach,Beach,-8.6975406,115.1621384,4.5,12181.0,https://lh5.googleusercontent.com/p/AF1QipMLTsydlkAgLGb161UmWvpZQqtStl4sCUBOf7rq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMLTsydlkAgLGb161UmWvpZQqtStl4sCUBOf7rq=w1600-h1000-k-no
11,Seminyak Beach,Beach,-8.6920123,115.1578837,4.5,3061.0,https://lh5.googleusercontent.com/p/AF1QipPqjJff9Ms8JK0FbSyeymfW3Sd5lNzlNk7STYMt=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPqjJff9Ms8JK0FbSyeymfW3Sd5lNzlNk7STYMt=w1600-h1000-k-no
12,Pantai Kayu Putih,Beach,-8.670751300000001,115.1427902,4.3,490.0,https://lh5.googleusercontent.com/p/AF1QipNc36JXt6HsGS6f65RbvULF1BNbkI6snHkn-IhL=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNc36JXt6HsGS6f65RbvULF1BNbkI6snHkn-IhL=w1600-h1000-k-no
13,Dream Island Bali Beach Club,Recreation center,-8.712157199999998,115.24718590000002,4.3,519.0,https://lh5.googleusercontent.com/p/AF1QipO9rEcKhrSbN_fVZQUiivoGRi1VCizHbVg6v53L=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO9rEcKhrSbN_fVZQUiivoGRi1VCizHbVg6v53L=w1600-h1000-k-no
14,Prama Sanur Beach Hotel Bali,Hotel,-8.7094607,115.2564662,4.5,3527.0,//lh6.googleusercontent.com/proxy/-Fgn1UlxVLzMBZ3pSf1qUM-LoJnFmuXvmwI9ZFzyfznkjNYiXi5jNP5z0sflGZlCwrdinoDaYlS8XkBL7PYG8LdCvZhU-eWA5WH-0V2xu7d0YtELj2YF59fxag_MezO3tDkt0cqtAF6Bw715H02qoFzl-oWUSeo=w800-h500-k-no,//lh6.googleusercontent.com/proxy/-Fgn1UlxVLzMBZ3pSf1qUM-LoJnFmuXvmwI9ZFzyfznkjNYiXi5jNP5z0sflGZlCwrdinoDaYlS8XkBL7PYG8LdCvZhU-eWA5WH-0V2xu7d0YtELj2YF59fxag_MezO3tDkt0cqtAF6Bw715H02qoFzl-oWUSeo=w1600-h1000-k-no
15,Sanur Beach Harbour,Boat ramp,-8.6735678,115.26345549999999,4.4,1056.0,https://lh5.googleusercontent.com/p/AF1QipNpNG8X7s3Q4BccbykwQaezgy9hqS5gebkYbBhk=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNpNG8X7s3Q4BccbykwQaezgy9hqS5gebkYbBhk=w1600-h1000-k-no
16,Вход на пляж,Beach,-8.8154158,115.2263243,4.3,3.0,https://lh5.googleusercontent.com/p/AF1QipPv4dKa0fhL1ivCcibfFLLdP2WQOQkquSSS7ZHy=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPv4dKa0fhL1ivCcibfFLLdP2WQOQkquSSS7ZHy=w1600-h1000-k-no
17,Cemara Beach,Family restaurant,-8.7099235,115.2582439,4.4,62.0,https://lh5.googleusercontent.com/p/AF1QipMoHv-ZY65qnpWODByK0Mx_CeWBUtk-n9I9jJ-k=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMoHv-ZY65qnpWODByK0Mx_CeWBUtk-n9I9jJ-k=w1600-h1000-k-no
18,Bali Beach Driving Range,Golf driving range,-8.6776648,115.2638127,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QJkBvhNJF2_aSNfZ00tARA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=90.327156&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QJkBvhNJF2_aSNfZ00tARA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=90.327156&pitch=0&thumbfov=100
19,Bali Lovina Beach Hotel,Hotel,-8.649287800000002,115.2169176,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vUYj7kIKRSFxJ4mSojDXJg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=173.17104&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vUYj7kIKRSFxJ4mSojDXJg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=173.17104&pitch=0&thumbfov=100
20,Pererenan Beach,Public beach,-8.651845699999999,115.12154109999999,4.5,787.0,https://lh5.googleusercontent.com/p/AF1QipM3EALXCbalXZpMEPWf595vSy5FfVn8ubra8-bS=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM3EALXCbalXZpMEPWf595vSy5FfVn8ubra8-bS=w1600-h1000-k-no
21,7lazLifestyle Beach Club Sanur - Bali Indonesia,Shopping mall,-8.687614100000001,115.26316909999998,5.0,4.0,https://lh5.googleusercontent.com/p/AF1QipNV-eW1BmDrw6NBzyBxGqLGOnBMBk7xpWxYtKMq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNV-eW1BmDrw6NBzyBxGqLGOnBMBk7xpWxYtKMq=w1600-h1000-k-no
22,Soul on the Beach,Restaurant,-8.685071,115.26446709999999,4.6,1778.0,https://lh5.googleusercontent.com/p/AF1QipNceMN0Sy92bWOhJIYcdmjmkLfMaES-NC7NI9sE=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNceMN0Sy92bWOhJIYcdmjmkLfMaES-NC7NI9sE=w1600-h1000-k-no
23,Hang Tuah beach house,Villa,-8.672323,115.2612879,,,https://lh5.googleusercontent.com/p/AF1QipO6CLWrlfc8yQU93Md8PpUT-ikz6JIxWnlKxJWX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO6CLWrlfc8yQU93Md8PpUT-ikz6JIxWnlKxJWX=w1600-h1000-k-no
24,TKD By the Beach,Coffee store,-8.671213900000001,115.2619521,4.0,8.0,https://lh5.googleusercontent.com/p/AF1QipNd5Cz1lJ1Cfr_88HlZgVkmfkL9TewrU5_fKbe0=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNd5Cz1lJ1Cfr_88HlZgVkmfkL9TewrU5_fKbe0=w1600-h1000-k-no
25,Shindu Beach,Photographer,-8.683794699999998,115.26414540000002,4.6,14.0,https://lh5.googleusercontent.com/p/AF1QipOKhkb7IKTcMp7DdKCX6B30sKDq0PUh6riM9YRm=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOKhkb7IKTcMp7DdKCX6B30sKDq0PUh6riM9YRm=w1600-h1000-k-no
26,Peneeda View beach hotel,Hotel,-8.698144699999999,115.2646368,4.4,231.0,//lh5.googleusercontent.com/proxy/undIYsyhe-UQP9GR1LsLc5qysjDpAkzKV3NYnD8v63kQJzVhlgiPFnvFdyftok7V32FGNVBOs-KnERKWbuCDbTqlBrZ5CtgBlrXum-88ItAUcp7fcHuKFq0Hi7jXwHtaFLxnHPa8SObxrt6UuvX0ascWRLMZkrI=w800-h500-k-no,//lh5.googleusercontent.com/proxy/undIYsyhe-UQP9GR1LsLc5qysjDpAkzKV3NYnD8v63kQJzVhlgiPFnvFdyftok7V32FGNVBOs-KnERKWbuCDbTqlBrZ5CtgBlrXum-88ItAUcp7fcHuKFq0Hi7jXwHtaFLxnHPa8SObxrt6UuvX0ascWRLMZkrI=w1600-h1000-k-no
27,The Beach House Sanur,Villa,-8.6712165,115.2616882,4.1,7.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=46Vn4qSW3bkTfqvHDpWGHQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=107.229744&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipMxIfMmFeGfjq0G4DIKNkZ3wmME7vEU1jbwB8Ep=w1600-h1000-k-no
28,Kost Biaung Beach,Homestay,-8.6529015,115.2618022,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pGVhQiVhzfkklMl31uPeAg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=29.83532&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pGVhQiVhzfkklMl31uPeAg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=29.83532&pitch=0&thumbfov=100
29,HOTEL RESPATI,Hotel,-8.687731699999999,115.26508329999999,4.2,312.0,//lh5.googleusercontent.com/proxy/CAP8Pr64pU3JcKqgTsEAgyduZl_tmlpn7lGB5GIKh6z0L_OugZniHENFloOfQkOcT2oBMVNAVwVk0PgaWa8dSm0mDy_8K1Zg9KrQVlMmackNlteSAoU_DrkHuaX1819QId6g3gheJ9MklmH5JNFPuuOYpEXFJKI=w800-h500-k-no,//lh5.googleusercontent.com/proxy/CAP8Pr64pU3JcKqgTsEAgyduZl_tmlpn7lGB5GIKh6z0L_OugZniHENFloOfQkOcT2oBMVNAVwVk0PgaWa8dSm0mDy_8K1Zg9KrQVlMmackNlteSAoU_DrkHuaX1819QId6g3gheJ9MklmH5JNFPuuOYpEXFJKI=w1600-h1000-k-no
30,Bali Beach Villas,Hotel,-8.6968265,115.22723959999999,5.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m4FOYbeEttNIj6BLnfuKKA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=90.62292&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNifkPWAXrCXa768-rnZDJWrvjqjDXCGtea9dln=w1600-h1000-k-no
31,New Ananda Beach Hotel,Hotel,-8.673552599999999,115.26279299999999,3.4,144.0,//lh3.googleusercontent.com/proxy/ZjnJ3FUJXwGyjRmDcPjE88wjwaGclslNm_d92kDO2sJcT4kAytEww-AAcO5XunQbhPryfjARUb1rdO7Gvx-gPnaHRrfkNPCJSsglBPn1YYIQr9UMvBpRr6g963-cLANdVpS9tKUQTUAMyC2ZmDNSNZBy24tZJQ=w800-h500-k-no,//lh3.googleusercontent.com/proxy/ZjnJ3FUJXwGyjRmDcPjE88wjwaGclslNm_d92kDO2sJcT4kAytEww-AAcO5XunQbhPryfjARUb1rdO7Gvx-gPnaHRrfkNPCJSsglBPn1YYIQr9UMvBpRr6g963-cLANdVpS9tKUQTUAMyC2ZmDNSNZBy24tZJQ=w1600-h1000-k-no
32,Seagrass by the beach,Restaurant,-8.703726300000001,115.2643899,4.4,161.0,https://lh5.googleusercontent.com/p/AF1QipO6MOySgMStjrbx7BhbjHi3di33mGNZuR0ZKwzn=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO6MOySgMStjrbx7BhbjHi3di33mGNZuR0ZKwzn=w1600-h1000-k-no
33,Diwangkara Beach Hotel & Resort,Hotel,-8.6741534,115.2622227,4.1,197.0,//lh4.googleusercontent.com/proxy/_jlpCKDDfIiHlCOfU1i_xl6GNTTXMtE8IN-_tCjkI5Rd7UnHItgAZavyOegTDa9wGQ4qXcNB8uYJtlNzqDV5PMUT-nOjIngyaQhqHdpqPglQ8CrorwkQHNVbfUxKmNiIDWmYINzsjtWzhccqV4Fp7JVsIIwb_bs=w800-h500-k-no,//lh4.googleusercontent.com/proxy/_jlpCKDDfIiHlCOfU1i_xl6GNTTXMtE8IN-_tCjkI5Rd7UnHItgAZavyOegTDa9wGQ4qXcNB8uYJtlNzqDV5PMUT-nOjIngyaQhqHdpqPglQ8CrorwkQHNVbfUxKmNiIDWmYINzsjtWzhccqV4Fp7JVsIIwb_bs=w1600-h1000-k-no
34,Bali Beach Stuff Store,Clothing store,-8.6620158,115.1987162,5.0,3.0,https://lh5.googleusercontent.com/p/AF1QipOAvOtoyInPt8kGp6XIb8wgcvN8mfolYSlGJoDN=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOAvOtoyInPt8kGp6XIb8wgcvN8mfolYSlGJoDN=w1600-h1000-k-no
35,Bali Garden Beach Umbrella,Garden furniture shop,-8.7064134,115.19631509999998,5.0,5.0,https://lh5.googleusercontent.com/p/AF1QipMbR9ArdRSa_Sm3VF8G8GW1gtENRM1b1fO1xAVF=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMbR9ArdRSa_Sm3VF8G8GW1gtENRM1b1fO1xAVF=w1600-h1000-k-no
36,Semawang Beach Hotel,Hotel,-8.708628,115.2574274,3.8,57.0,https://lh5.googleusercontent.com/p/AF1QipN1br5IrDnrBQco8B0tecvguutvYvfhEOhZ67sh=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN1br5IrDnrBQco8B0tecvguutvYvfhEOhZ67sh=w1600-h1000-k-no
37,Benayasa Beach Inn 1 Bali,Hotel,-8.6704466,115.21269579999999,,,,
38,Серф пляж Кута,Beach pavillion,-8.7119335,115.16714170000002,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0GTqvVmMysENy8AUUC7USQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=259.46112&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0GTqvVmMysENy8AUUC7USQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=259.46112&pitch=0&thumbfov=100
39,Dewata Bali Velozity Chapter (De'Beach),Non-profit organization,-8.6725251,115.2325799,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6wfM9mNTHUcZKorFjfBCYA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=358.25067&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6wfM9mNTHUcZKorFjfBCYA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=358.25067&pitch=0&thumbfov=100
40,Inna Sindhu Beach Hotel & Resort,Hotel,-8.6847617,115.2639374,4.4,1191.0,//lh3.googleusercontent.com/proxy/V4y3j7Hoi1wkxzHdtQ6xSUHL2WHzHnjAeQ9AC0xU02jPh1AjgI8unHcxOi7U_vnrXq4w7LjLu2X7KVOqxpnCxyQHbpxkjI0RXdDY2dR71T6U9721h4j7Cu6bKWJBk6afGl2kbX01IObxPusm9zPK_AowOJqF0tg=w800-h500-k-no,//lh3.googleusercontent.com/proxy/V4y3j7Hoi1wkxzHdtQ6xSUHL2WHzHnjAeQ9AC0xU02jPh1AjgI8unHcxOi7U_vnrXq4w7LjLu2X7KVOqxpnCxyQHbpxkjI0RXdDY2dR71T6U9721h4j7Cu6bKWJBk6afGl2kbX01IObxPusm9zPK_AowOJqF0tg=w1600-h1000-k-no
41,Hotel Bali Eka Beach Inn,Hotel,-8.672246300000001,115.26064620000001,4.5,6.0,https://lh5.googleusercontent.com/p/AF1QipN38_UCixU27UF5pfClaA9F1ltpVRAbFDLdF8Ea=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN38_UCixU27UF5pfClaA9F1ltpVRAbFDLdF8Ea=w1600-h1000-k-no
42,Dawan Beach Inn,Hostel,-8.652714,115.21368319999999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VrHpPI1Ctg2OxEBIHn8mag&cb_client=search.gws-prod.gps&w=800&h=500&yaw=179.11714&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VrHpPI1Ctg2OxEBIHn8mag&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=179.11714&pitch=0&thumbfov=100
43,Diwangkara Beach Hotel & Resort Sanur,Lodge,-8.6744515,115.2634281,4.9,7.0,https://lh5.googleusercontent.com/p/AF1QipMUlYXtHf7aikGuBEinNvbTEpT5x4VmRrS5s0TT=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMUlYXtHf7aikGuBEinNvbTEpT5x4VmRrS5s0TT=w1600-h1000-k-no
44,Koolkost near Padang Galak Beach (Minimum Stay 30 Nights),Hotel,-8.650822199999999,115.25330220000001,4.5,11.0,https://lh5.googleusercontent.com/p/AF1QipM6-JsX6GiwVAEF3INAY-xvwQzFglaGcKI6z7pO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM6-JsX6GiwVAEF3INAY-xvwQzFglaGcKI6z7pO=w1600-h1000-k-no
45,La Playa Cafe,Restaurant,-8.7034494,115.26446100000001,4.5,830.0,https://lh5.googleusercontent.com/p/AF1QipPRq8JjpaA5qT1_1c9IWPOP6PzySD3wddQ1SE7e=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPRq8JjpaA5qT1_1c9IWPOP6PzySD3wddQ1SE7e=w1600-h1000-k-no
46,Taman Agung Beach Inn Hotel,Hotel,-8.6963951,115.2627595,4.2,145.0,//lh6.googleusercontent.com/proxy/_3PjwiT-T9fEU3nGW5IB2-zkoZR7Whdq6b4RX60QEGkhOn003pdPUmWQFpM72LlGhT96v3oCC6qguZAqCeCR0mpSRLmRwOtMNTaFKa9EDAX1m4NpLF3LF1uH0NRoYqjRFPo-MokD4IucWJgxVKxHFJgBXcN5Wg=w800-h500-k-no,//lh6.googleusercontent.com/proxy/_3PjwiT-T9fEU3nGW5IB2-zkoZR7Whdq6b4RX60QEGkhOn003pdPUmWQFpM72LlGhT96v3oCC6qguZAqCeCR0mpSRLmRwOtMNTaFKa9EDAX1m4NpLF3LF1uH0NRoYqjRFPo-MokD4IucWJgxVKxHFJgBXcN5Wg=w1600-h1000-k-no
47,1688 Beach Bar,Bar,-8.679744699999999,115.2640877,3.1,14.0,https://lh5.googleusercontent.com/p/AF1QipNh6JK2gzWfigm8whecXsGB9P2W22bjlTjl7dlc=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNh6JK2gzWfigm8whecXsGB9P2W22bjlTjl7dlc=w1600-h1000-k-no
48,Byrd House Bali,Restaurant,-8.6835376,115.26407079999998,4.2,453.0,https://lh5.googleusercontent.com/p/AF1QipPMMQ3WyzvNq_gl8J5uMYoHoZsWCutCSoJb2pn7=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPMMQ3WyzvNq_gl8J5uMYoHoZsWCutCSoJb2pn7=w1600-h1000-k-no
49,Resort Wear Beach Wear Manufacture | #1 Resort wear Manufacturer,Wholesaler,-8.6978231,115.1954208,5.0,1.0,https://lh5.googleusercontent.com/p/AF1QipNllEz9UuPbGfTrrtqC7Um9GQVQuu8SpBdZagsR=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNllEz9UuPbGfTrrtqC7Um9GQVQuu8SpBdZagsR=w1600-h1000-k-no
50,Bali Museum,Tourist attraction,-8.6570345,115.21896370000002,4.4,2052.0,//lh4.googleusercontent.com/proxy/WhKp40HxCE2NL_2SU2eW_RWSogmI7TTav2Eh5MxXR5V1AiGoDvTfPTa6LLvczZJbeqd_mY_13poN3YI3zUTxvrkmIdmhnzbQKGqvqHBYibhDUKWqkaGkVBSMlOEjIwAURAZYjt4ik09ZEcP6-f20fh9TL8B7Ag=w800-h500-k-no,//lh4.googleusercontent.com/proxy/WhKp40HxCE2NL_2SU2eW_RWSogmI7TTav2Eh5MxXR5V1AiGoDvTfPTa6LLvczZJbeqd_mY_13poN3YI3zUTxvrkmIdmhnzbQKGqvqHBYibhDUKWqkaGkVBSMlOEjIwAURAZYjt4ik09ZEcP6-f20fh9TL8B7Ag=w1600-h1000-k-no
51,Lemo Beach Cafe,Restaurant,-8.7038526,115.2643692,4.7,92.0,https://lh5.googleusercontent.com/p/AF1QipMxk82k_DpNWqKZgTdBfcZGyKe9bb-sw6nR1yah=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMxk82k_DpNWqKZgTdBfcZGyKe9bb-sw6nR1yah=w1600-h1000-k-no
52,Kelingking Beach Nusa Penida,Tourist attraction,-8.750386500000001,115.47262179999998,4.9,2647.0,https://lh5.googleusercontent.com/p/AF1QipNmrKaBMfNR9dClgrCvGXd7IP3Cm3U6Z7_ry-TV=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNmrKaBMfNR9dClgrCvGXd7IP3Cm3U6Z7_ry-TV=w1600-h1000-k-no
53,Warung Beach Breeze,Nasi goreng restaurant,-8.7076124,115.2562931,4.5,215.0,https://lh5.googleusercontent.com/p/AF1QipNybAj5rD4abmdYfy2eWmnmlJHvfI49MqEpPRjL=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNybAj5rD4abmdYfy2eWmnmlJHvfI49MqEpPRjL=w1600-h1000-k-no
54,La Plancha Bali,Bar,-8.694508599999999,115.15977079999999,4.4,9897.0,https://lh5.googleusercontent.com/p/AF1QipM0fCQ6Ztd1n5YEduKAzNtoOS7BimvBQkg6eWro=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM0fCQ6Ztd1n5YEduKAzNtoOS7BimvBQkg6eWro=w1600-h1000-k-no
55,Bamboo Bar & Lounge,Bar,-8.7106195,115.2567068,4.4,457.0,https://lh5.googleusercontent.com/p/AF1QipOmbS_1wpe19QcyGeTqXwopIIYbk2DODrBtImoF=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOmbS_1wpe19QcyGeTqXwopIIYbk2DODrBtImoF=w1600-h1000-k-no
56,Baruna Beach Seafood Restaurant,Seafood restaurant,-8.6783896,115.26442800000001,4.3,588.0,https://lh5.googleusercontent.com/p/AF1QipP_3D3eY1tVbecChJvag_oJIPD8bUXXMX32MCTs=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP_3D3eY1tVbecChJvag_oJIPD8bUXXMX32MCTs=w1600-h1000-k-no
57,Melasti Beach Resort & Spa,Hotel,-8.7026914,115.166486,3.9,510.0,//lh3.googleusercontent.com/proxy/q6R8bX0ZxbLpi3p-nwQ35AEZ0NEVxoQ9xCiiJRgSO59pW5F6rN4gCzc5fe8sTKwVGWGJtpGewDUTlohDFNwg1AGNas7_TvHgnWN9agyV4KlQ4NhnWgGutSrTjvQXTxSV_tZRI0hoHx736A97Y_m44alspevxHQ=w800-h500-k-no,//lh3.googleusercontent.com/proxy/q6R8bX0ZxbLpi3p-nwQ35AEZ0NEVxoQ9xCiiJRgSO59pW5F6rN4gCzc5fe8sTKwVGWGJtpGewDUTlohDFNwg1AGNas7_TvHgnWN9agyV4KlQ4NhnWgGutSrTjvQXTxSV_tZRI0hoHx736A97Y_m44alspevxHQ=w1600-h1000-k-no
58,Potato Head Beach Club,Bar,-8.6794353,115.14993419999999,4.6,13646.0,https://lh5.googleusercontent.com/p/AF1QipOC_pcE6ckCB3Jjvfi5C_crYm2Vq9Rb6U3yJxMo=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOC_pcE6ckCB3Jjvfi5C_crYm2Vq9Rb6U3yJxMo=w1600-h1000-k-no
59,Atlas Beach Fest,Tourist attraction,-8.665157800000001,115.1396438,4.2,111.0,https://lh5.googleusercontent.com/p/AF1QipNbBiF-5cYFb3ZzSFmlxcbdV4dCoVMEB6toEKlc=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNbBiF-5cYFb3ZzSFmlxcbdV4dCoVMEB6toEKlc=w1600-h1000-k-no
60,Bali Sarong | #1 Beach Sarong Pareo Cover up Beach wear Manufacture Wholesale,Garment exporter,-8.7010886,115.19462659999998,4.6,31.0,https://lh5.googleusercontent.com/p/AF1QipOYwUyOnDZQ3ATm5swwr1fwzOq2f7JlKZfLud04=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOYwUyOnDZQ3ATm5swwr1fwzOq2f7JlKZfLud04=w1600-h1000-k-no
61,Melasti Beach Ungasan,Tourist attraction,-8.8477419,115.16067040000001,4.8,9616.0,https://lh5.googleusercontent.com/p/AF1QipOgcMvimVFISQr5AzQKKopKlHcWVA78BfG5p7o=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOgcMvimVFISQr5AzQKKopKlHcWVA78BfG5p7o=w1600-h1000-k-no
62,Lembongan Beach Restaurant,Restaurant,-8.6985969,115.26566559999999,3.8,35.0,https://lh5.googleusercontent.com/p/AF1QipOA3ngOaH6nd4rkknVvfMDsTlT4HiZSlkJfes7x=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOA3ngOaH6nd4rkknVvfMDsTlT4HiZSlkJfes7x=w1600-h1000-k-no
